quizzes,solutions
709056024350010090200704008067000000000230000400001905000465030800900710002008040,789356124354812697216794358167549283598237461423681975971465832845923716632178549
072000800500087290000012006025003460010006009003074050941005020030900700008600040,172569834564387291389412576825193467417256389693874152941735628236948715758621943
000053708047910200300004001710260000802030507009000020200090050050800090108500603,921653748647918235385724961714265389862439517539187426276391854453876192198542673
469010030002060107030800020000500209073090084800400000000045008000073640100206950,469712835582364197731859426614538279273691584895427361326945718958173642147286953
200008060960007015058490300000053009000102007670000200001084020403270000000900058,237518964964327815158496372812753649349162587675849231591684723483275196726931458
103700809400201030026000100970600050000084700641503000802000063590008070000020408,153746829489251637726839145978612354235984716641573982812497563594368271367125498
005080120100420058300700009000050300704039602800007000503294800007001004906000015,475986123169423758328715469691852347754139682832647591513294876287561934946378215
000005601690008000302040070070000002100250394020906050006070010805400009047503200,784395621691728543352641978579134862168257394423986157236879415815462739947513286
004007035106090020200080170020800001005370900000400560400050003037002090081706000,894217635176593428253684179729865341645371982318429567462958713537142896981736254
050000600000902000204010900080007006006050032073400805060040180408073500700560000,859734621617982354234615978582397416946851732173426895365249187428173569791568243
002060400053000009100308050000053007060780010004200090021007065470005800580039020,892561473653472189147398256218953647965784312734216598321847965479625831586139724
700000908409607310000301000002900700806004005001050004005010403020800070090403806,713542968459687312268391547542936781836174295971258634685719423324865179197423856
600200000004060302080300015910002540350090170008003000007000406005704030090001820,631285794574169382289347615916872543352496178748513269127938456865724931493651827
890050000007802600005060400704080360000007080509310200003000920000024105610009070,896453712147892653235761498724985361361247589589316247453178926978624135612539874
057290061000300000008146003000004670570000030012000805400809000080053096023701000,357298461146375928298146753839514672574682139612937845465829317781453296923761584
401000002060078000003090400030106209809000360200040070020900658300050000070810904,481563792962478513753291486537186249849725361216349875124937658398654127675812934
500004609800270000014008030407500300080000002369000504000062001003490076091700000,572134689836279145914658237427516398185943762369827514748362951253491876691785423
870000905000150060000038070409000806650000700010095340200004019007860503903020400,871246935394157268526938174439712856652483791718695342285374619147869523963521487
004081039001900800006305240093008010060509020850007603300040087700000000010002050,274681539531924876986375241493268715167539428852417693325146987749853162618792354
207000030500300104000047060070056008010092300000083907008009241050860000039071080,247615839596328174381947562973156428814792356625483917768539241152864793439271685
004210000890670020070000903501900008920480100006000705600502000049106500003000004,364219857895673421172854963531967248927485136486321795618542379749136582253798614
630900807000003050001720000708061009025030410000000000004000508070189320300200670,632915847897643152451728963748561239925837416163492785214376598576189324389254671
003002700080104090095800602000090200700031906560080030100020007002506340036000100,613952784287164593495873612341695278728431956569287431154329867872516349936748125
043000509000068001028900003800009014700036000500701200007210805000000300009847060,643172589975368421128954673836529714712436958594781236467213895281695347359847162
048603700030000005520090810000000201050708060900260400604920030081000004000030070,148653792739182645526497813867349251452718369913265487674921538381576924295834176
051420003200000008900306050060002370310050000079040001007801690008000000003905104,751428963236597418984316257465182379312759846879643521547831692198264735623975184
003009000040150000180406030000070163060940500702035800090007004005000692634800000,523789416946153278187426935459278163368941527712635849291567384875314692634892751
890000001320004600100876003009063024200509000700000030010028907000130806450000010,896352471327914685145876293589763124231549768764281539613428957972135846458697312
000030050209086000100009607000000096608074500910003400000642008007000100032507900,786431259259786341143259687374125896628974513915863472591642738467398125832517964
106085400009206003480079000050030620000614070008000309005000700010800005930702860,126385497579246183483179256751938624392614578648527319865491732217863945934752861
300210096509403800000006070003650100806940200240000050080035014907800000000100002,374218596569473821128596473793652148856941237241387659682735914917824365435169782
700000000080100390243000005020300847000600500500097010004085000109006002000004703,791543628685172394243869175926351847417628539538497216374285961159736482862914753
800910060090052003020607500109400000000000084680000750000274100403008670250030009,845913267796852413321647598179485326532761984684329751968274135413598672257136849
000040301197800600050600980071082060008900003200005700000200009603000004489007210,862749351197853642354621987971382465548976123236415798715264839623198574489537216
050000400400980630090530120000120070041750300260048090900603008010000056700000200,153267489472981635698534127539126874841759362267348591925613748314872956786495213
030004070206900840005710003150026000700045180008000600002070030090000506040268009,931684275276953841485712963154826397769345182328197654612579438897431526543268719
300090020000001430009400750004200100260050008105007960980060000073002084016570003,341795826758621439629483751894236175267159348135847962982364517573912684416578293
000008100037096000290105004500640209701500000600732800000000306050807002914000005,465328197137496528298175634583641279721589463649732851872954316356817942914263785
050090020104003607209180040003652009010800400900000705740200006002710380005000000,357496128184523697269187543473652819516879432928341765741238956692715384835964271
310076400095080710860050390200000900079045008003600004004020069650003000000807000,312976485495382716867154392246738951179245638583619274734521869658493127921867543
009007200500304067620000050001200094860100020050070008093048010100060070080502009,439657281518324967627891453371285694864139725952476138293748516145963872786512349
450000800020006003000059000018730006670002100502000390090070040006048210000165700,459327861827416953361859472918734526673592184542681397195273648736948215284165739
570004106004100087020003905600082004490000000002501000250000069930070008001306070,579824136364159287128763945613982754495637821782541693257418369936275418841396572
008700096300010000010902530760350040000004007090801020026008079080060010405003200,248735196359416782617982534762359841831624957594871623126548379983267415475193268
001000006207830000300094210506000704000300900140025308005060400000002670084570090,491257836267831549358694217536918724872346951149725368725169483913482675684573192
705001240002030081000060700009150003004703810200006009300428090081000000407000650,735981246642537981198264735879152463564793812213846579356428197981675324427319658
000002004000916008295000700007340060906000030320800057002007100030100080041580209,168752394473916528295438716517349862986275431324861957852697143739124685641583279
045000010039012580000009007020100809000003060010670002600800040052307000400260031,245786913739412586861539427326154879587923164914678352673891245152347698498265731
402008600006010093050009820008027006637000050210500400000035009000040010803096700,492358671786214593351679824548927136637481952219563487174835269965742318823196745
500004200000600007016930050000000820203809076058007094400020130900500000070300600,589174263324685917716932458697453821243819576158267394465728139931546782872391645
060300000230008000801002540408730901007090020050000400000506090700040012600179304,564317289239458176871962543428735961317694825956281437143526798795843612682179354
000050704670890520020000060000089306030201095800003210100000603082470000590108000,918652734673894521425317968251789346734261895869543217147925683382476159596138472
075860000000052043120907008084700201910000006000590070002010905860000002300400080,475863129698152743123947568584736291917284356236591874742618935869375412351429687
793800000800104050000030069400301000051000200028400076000547001007006024600200098,793865412862194357514732869476321985951678243328459176289547631137986524645213798
057300042100004056600081003010250708000096030306400000278000090000002400039810005,857369142193724856642581973914253768785196234326478519278645391561932487439817625
091560008020000700300010920470001060050280401000090030017405009506820070008000003,791562348825943716364718925479351862653287491182694537217435689536829174948176253
006001029301008000040260100190020780060070000005304000200590073700030806009400005,586741329321958647947263158193625784462879531875314962218596473754132896639487215
003475210900810500010000000508000620700009008236700040004587000809060005100042030,683475219972813564415296783598134627741629358236758941364587192829361475157942836
002805390001032007040000600000000700090004018210309050108060074064901500039070002,672845391951632847843197625485216739396754218217389456128563974764921583539478162
000046075500000894308900000710030500006200000009005128000070006684003900075004200,291846375567312894348957612712438569856291743439765128123579486684123957975684231
507000000020908006600410078700030050000106300018704092093000000040001020005680049,587362914421978536639415278762839451954126387318754692193247865846591723275683149
000000150908103006067020030090700060013600408080490200200005007500984010030006900,324867159958143726167529834492738561713652498685491273249315687576984312831276945
160080000300201050007005400500473020019000003000020680902007038650300004008500901,165784392394261857827935416586473129219856743473129685942617538651398274738542961
007090400400200073508000600090010005040300807100005026020056108301402000906730000,267593481419268573538174692892617345645329817173845926724956138351482769986731254
000083100002100530600090240000870000706400012310050094074006080980517000205000300,547283169892164537631795248429871653756439812318652794174326985983517426265948371
083902000000008079400160050170400806050030100002600090806057002000800500035014600,583972461261548379497163258179425836658739124342681795816357942724896513935214687
036007000080200705001096002070801246003000100000025900000750010804300000500140809,236587491489213765751496382975831246623974158148625973392758614814369527567142839
103090074060450100090200508000021600502030001400009007080142030007000000620008059,153896274268457193794213568839721645572634981416589327985142736347965812621378459
000032000130870060807006040900005200000620417070300008310508000054000600208090301,496132875135874962827956143941785236583629417672341598319568724754213689268497351
170004000809010604500080003040765001010000970680000020000530000706000092230900508,173654289829317654564289713942765831315428976687193425498532167756841392231976548
007845900060700001049300020602000030030000048700910006000096010418200005500004302,127845963365729481849361527652478139931652748784913256273596814418237695596184372
020406058910000704600000003503108000790030600080090002046073000000205100005840090,327416958918352764654789213563128479792534681481697532146973825839265147275841396
790601800002800406030092000000070950410300070500960001865000003070040180900700200,794651832152837496638492517326178954419325678587964321865219743273546189941783265
350420006007308095800000000704852060000700001020960400009103000060040900230007800,351429786647318295892576143714852369986734521523961478479183652168245937235697814
704800502020000701000203009030000405608054000005300870490005200003060010816790000,764819532329546781581273649132687495678954123945321876497135268253468917816792354
600200170084073005502009000900000508010000040300507062420800300700030009009056020,693285174184673295572149836967324518215968743348517962426891357751432689839756421
000800030160900000372400080004520863020040900003069007540000620700001004009000015,495872136168935472372416589914527863627348951853169247541793628786251394239684715
086025070390014600500000000000000084004706091000003200802500030040001059970308010,486925173397814625521637948769152384234786591158493267812549736643271859975368412
056010048040800602209005030000074190071020063060500000400089000000300010018740500,756213948143897652289465731832674195571928463964531287425189376697352814318746529
000200817021058030000047005080300900610070002090016083069005020250080070300400006,945263817721958634836147295587324961613879542492516783169735428254681379378492156
075090430029005007300400080200008706710060090040002800034700600600010509090200001,875691432429835167361427985253948716718563294946172853134759628682314579597286341
918004000700300050000061007005007041026800030000000609100040006050780003043002908,918574362762398154534261897895637241426819735371425689187943526259786413643152978
450070892007800300000625001001300006809001004300050700093040000720008650000706200,456173892217894365938625471541387926879261534362459718693542187724918653185736249
030001758670040090190002000500807026006004300009300170000000062802605900000018004,234961758678543291195782643513897426726154389489326175351479862842635917967218534
290000380007010000050040602009073060060400020030805400001000095028007040506029007,294756381687312954153948672419273568865491723732865419371684295928537146546129837
079000008800690050000014200002083907701900030000501400695700003030000062000308504,179235648824697351356814279562483917741926835983571426695742183438159762217368594
001400320208060010760050900920800070400935100006040000050703008070080000030090045,591478326248369517763152984925816473487935162316247859154723698679584231832691745
800006070001590480056082100309001640700200800018045000930050060007604201000000300,893416572271593486456782139329871645745269813618345927932158764587634291164927358
900207581100094700030080000070829100004000250600001070002300000081000063490506020,946237581158694732237185694375829146814763259629451378762348915581972463493516827
827050904004080205000600007080503406900000030105000020200004809650920100001030070,827351964364789215519642387782513496946278531135496728273164859658927143491835672
051900000006580039070026080008009142105000073400003000300000204680010050029760000,851937426246581739973426581738659142195248673462173895317895264684312957529764318
230080010740105090050046300600020400015700903409008005100000000080673100000000257,236987514748135692951246378673529481815764923429318765197452836582673149364891257
005200087400100603830007100370605040092010508080000000000409201000706890200030004,915263487427198653836547129371685942692314578584972316768459231143726895259831764
040050083008100500009006170025604000700000294010009007500700409007030001430082060,146257983278193546359846172925674318763518294814329657582761439697435821431982765
020804090309007000084903500040000102000000380106005040003708060807530410510600700,721854693359167824684923571948376152275491386136285947493718265867532419512649738
304700080090430000850006100410507830005910670060020590942000000000100207006300050,324751986691438725857296143419567832285913674763824591942675318538149267176382459
500006090204700001030008504860900005407000023003104800020003706095400002006000150,571346298284759631639218574862937415417685923953124867128593746795461382346872159
041057026298006700000003001457020009010608040002000003006085094700000200080930010,341857926298416735675293481457321869913678542862549173126785394739164258584932617
014000006300420010700063058548070000907501000020030700080950200001087604000006003,814795326365428917792163458548672139937541862126839745683954271251387694479216583
502087060000905008010004900849000010070500020005309407084701200361002005000460000,592187364436925178718634952849276513173548629625319487984751236361892745257463891
020300090590010800648905320000240060000053140980000500100006007032007450006000000,721384695593612874648975321315249768267853149984761532159436287832197456476528913
008400509094200370130005000006508000001960058200030007012700080800302040000040160,628473519594281376137695824976528431341967258285134697412756983869312745753849162
040090035050026070000100600208000009390072000016350780930500164060010890007000020,641798235853426971729135648278641359395872416416359782932587164564213897187964523
000020607001508020004361090400900702680003004029006301700050000032090500805104000,358429617961578423274361895413985762687213954529746381746852139132697548895134276
000060000097403020102008503000010008008005604500029017600500900320080000970006401,453162879897453126162798543739614258218375694546829317681547932324981765975236481
650100020820000390400060018700016240000907051090400003010045060002380000907000800,653198427821574396479263518735816249284937651196452783318745962562389174947621835
001405690300010070408009030569300040070800000002900106900002005003004012015070009,721435698396218574458769231569321847174856923832947156947182365683594712215673489
201700096000803000030060510042000001090400050003085602607000009058190400400072860,281754396965813274734269518542637981896421753173985642627548139358196427419372865
073010000000450008500008609032840060000000080604902001950061740000000200406307010,873619524269453178541728639132845967795136482684972351958261743317584296426397815
003504000150089400060701020600007800908300057002640003000820090705000061090000304,823564179157289436469731528631957842948312657572648913314826795785493261296175384
000450630603100407070800009100684000790005002008090510401003080050200094032000700,219457638683129457574836129125684973796315842348792516461973285857261394932548761
740080165010705000300009042000013090260907400000004006870000301090200000506000087,749382165612745839385169742457613298268957413931824576874596321193278654526431987
060500000001807409007123800070000014002450680090006300300670008005200090004038020,863594271251867439947123865576382914132459687498716352329675148685241793714938526
230806005109700000000000094700100026020065080908000450000003008507004030610520007,234896175159742863876351294745189326321465789968237451492673518587914632613528947
200070609040500038091000200008100050609405700530280410800003060002800007050716004,285371649746592138391648275428167953619435782537289416874923561162854397953716824
009000470600820001050100069040002007920580630003074000010060090035400100200003508,189356472674829351352147869541632987927581634863974215418265793735498126296713548
050320170920006500001008000000450080260010704504002030037000000100800060400769200,856324179923176548741598326319457682268913754574682931637241895192835467485769213
005901270802500006730000005000200040300705008000094100020000780014006000508403900,465981273892537416731642895157268349349715628286394157623159784914876532578423961
004010763000000800052870901507002004001097080869100020000069410405021030300000000,984215763173946852652873941537682194241597386869134527728369415495721638316458279
000470006140000700003006509070530000408790060005062170210080030800049000500300290,952473816146958723783126549671534982428791365395862174219685437837249651564317298
004300021090000540803050600010730208072906000300400950005800006700060035900001000,654397821197628543823154679419735268572986314368412957245873196781269435936541782
100904002060003079040502810007040030952006000084000000093001507570609280000850001,138974652265183479749562813617248935952316748384795126893421567571639284426857391
530010067002806009000300805049521000000403100700060000020000604360780050801090200,538219467472856319196347825649521738285473196713968542927135684364782951851694273
590062000701908400002301500070040830860005709009000001300080070004700280200003060,598462317731958426642371598175649832863125749429837651316284975954716283287593164
401300900098002060050007408007200014080015002300060590200900300000043051006008700,421386975798452163653197428567239814984715632312864597245971386879643251136528749
903060010005302400600450097410023800006000070700080901090610035081070020000004000,943867512175392468628451397419723856856149273732586941294618735381975624567234189
008504070692300000005060030400618320070050089000270005106090450930000008004800700,318524976692387514745961832459618327271453689863279145186792453937145268524836791
803056200005001000000700400050209040900030060280070500000400610608023090007108305,843956271725341986169782453356219847974835162281674539532497618618523794497168325
030001007270906081050700900410085003900040050082060004006078020790400305100000400,639851247274936581851724936417285693963147852582369714346578129798412365125693478
300600005921040068060072000290008070006000001500009043002180304040026800070005010,387691425921543768465872139294318576736254981518769243652187394143926857879435612
023000800640008205080009031008120509106070000030046080059080704000507600200300000,923451876641738295785269431478123569196875342532946187359682714814597623267314958
042050901060203800500009003000005007100036084958070200276001000800040010003080609,342758961769213845581469723634825197127936584958174236276391458895647312413582679
030074260002000000500910403809350700060800100407000006020008904108005020670001305,931574268742683591586912473819356742263847159457129836325768914198435627674291385
958060000600003100003750000000870049401000700020090350500019007700304006016000030,958162473672943185143758692365871249491235768827496351534619827789324516216587934
000002739002947008005003600090081005820006003103000070008600451600000000017408902,481562739362947518975813624796381245824756193153294876238679451649125387517438962
091008603004000070050000100803409500600700002409160000000096081030004209002350407,791548623364912875258637194873429516615783942429165738547296381136874259982351467
900020073000650800003007005009804000328090107104000609580000020007401036006070900,965128473742653891813947265679814352328596147154732689581369724297481536436275918
800760100506032400107409050009007000001200008400000901005600040920008306300040070,842765193596132487137489652289317564651294738473856921715623849924578316368941275
080103007003046100000052600310900846000015900072000005700200058046070003059408000,684193527523746189197852634315927846468315972972684315731269458846571293259438761
900000065600000720000510000000002083170080940082140050030070400510308009008021036,941237865653894721827516394469752183175683942382149657236975418514368279798421536
045007200300004001600020098700600309930100084080503000170000000092400603000050800,845917236329864751617325498751648329936172584284593167178236945592481673463759812
600000000187000090030710800200360000000002685040050013000039500594008060013040720,625984137187523496439716852258361974371492685946857213762139548594278361813645729
090530027000800004010004090509001002000003500204000610001070060060095403700602080,498536127627819354315724896589461732176283549234957618941378265862195473753642981
000000008600027004103950027070604805008000300419035002850009000000006493000712000,297463158685127934143958627372694815568271349419835762856349271721586493934712586
002500800500013090300720100060907005030001040004050681921000760006000304070280000,612594873587613492349728156168947235235861947794352681921435768856179324473286519
087002000103907000065014023009270016000090080840061000006500800390080001200003067,487632195123957648965814723539278416671495382842361579716529834394786251258143967
700064150002000307060005940500078000039021700080050403000640090108000200026813000,793264158452189367861735942514378629639421785287956413375642891148597236926813574
010004000740602050608000007209100030057000901100508070002000148000900560060083002,915874326743612859628359417289147635457236981136598274392765148874921563561483792
030005000104230060000000902060072800008104007307008040709000014000496005800507203,932685471174239568685741932461372859598164327327958146759823614213496785846517293
590000000003008690040013002908405071007600003050070009000200480205007010401006305,592764138713528694846913752968435271127689543354172869639251487285347916471896325
008459000000060302104000000000308010071000463540007090039500004000702850000100706,328459671957861342164273985692348517871925463543617298739586124416732859285194736
000030061005809200029470005307040050002000604500706809016580420000000700080302010,478235961135869247629471385367948152892153674541726839916587423253614798784392516
002049015001003086630000200009050004700080609368700000010428003050031740000000920,872649315591273486634815297129356874745182639368794152917428563256931748483567921
000000543450203007007900800090307180106098002000001306002040008789005200000100000,921876543458213967367954821294367185136598472875421396512749638789635214643182759
840001002005900000627400015001008063006230000300096708508070096970050000403000200,849561372135927684627483915291748563786235149354196728518372496972654831463819257
278010005093000670000004302040002098001709000026031000034000069700560400080090017,278316945493285671165974382347652198851749236926831754534127869719568423682493517
008037190000000030050400600009010304060020750500600080076890000020100940300572010,648237195712956438953481672289715364461328759537649281176894523825163947394572816
106090570002008090300004080030075400070900160500820009001000006840507002900230800,186392574452718693397654281639175428278943165514826739721489356843567912965231847
680007001000450600002300040509000080060020530203048700000730400070900060901060205,684297351397451628152386947549673182768129534213548796826735419475912863931864275
730020006006000187908400000060080394507900000000004600201608530000503010004092008,735821946426359187918467253162785394547936821893214675271648539689573412354192768
005000380007360002040109507800056040070004026020090005010000000400003908090572600,965427381187365492243189567831256749579834126624791835716948253452613978398572614
065034087008500003072100060001042700050600400980050120000000000043081650000023049,165234987498576213372198564631842795257619438984357126829465371743981652516723849
040500620600130000107800000803000004906002580054000917080300700009240350500070006,348597621625134879197826435813759264976412583254683917481365792769241358532978146
003200009089045017710000604130006805500010040408097000900700036062000000000300251,643271589289645317715938624137426895596813742428597163951782436362154978874369251
400000705600003091980025000050170800800000010010809436030004000000900602067210003,423691785675483291981725364354176829896342517712859436239564178148937652567218943
080540900300200050061700080400067013100800760900000200003005024204093006007080000,782546931349218657561739482428967513135824769976351248893675124254193876617482395
000000910090800003061054070080097540035068200006400000000001000809270400507080320,258736914794812653361954872182397546435168297976425138623541789819273465547689321
071000032006007400590006081060500000000900028403020900108300540050042090300608007,871495632236817459594236781962583174715964328483721965128379546657142893349658217
000703060008904721002006005300070000900638540280501000007040036005009800100200900,519723468638954721742816395356472189971638542284591673897145236425369817163287954
027100060060002380058079400103028500670300029000964000000005173039400000502000000,427183965961542387358679412193728546674351829285964731846295173739416258512837694
000600200006081590708390104005704020009000673130000000000005310900046000502170089,491657238326481597758392164685734921249518673137269845874925316913846752562173489
015000900400006730060250400239000010057900064000127000006000008008700352020430000,815374926492816735763259481239645817157983264684127593376592148948761352521438679
087003090000000614050602000020750400903040072500001008260100750009280006140000003,687413295392578614451692387826759431913846572574321968268134759739285146145967823
600104000003098071000050400039047020400020090070061008106070530002000080090305600,627134859543698271918752463839547126461823795275961348186279534352416987794385612
704800500000006000080940002510000093920180000006020805040200009200410730361007400,794832561132756984685941372518674293923185647476329815847263159259418736361597428
008060590450900270020070304075083410100020000000500930006200000290016050017304008,738462591451938276629175384975683412143729865862541937386257149294816753517394628
009005760000200000405876000000463820800017300540900100780000002006020941901030000,219345768678291453435876219197463825862517394543982176784159632356728941921634587
100070600020906850000300094090031005006008072004000900008165009367020040050700208,189574623423916857675382194792631485516498372834257916248165739367829541951743268
065100020010000937008004000000078600000530040200000108304000006009080305107062009,765193824412856937938724561541278693896531742273649158384915276629487315157362489
000039040040605700000008162084001036020700400065203010003000000000892300017000085,672139548148625793539478162784951236321786459965243817893517624456892371217364985
076000003005860091980010270507090602040020800200003140009100000400570000030204005,176942583325867491984315276517498632643721859298653147859136724462579318731284965
000502004715904000300080060001070920000009045060028310007000000003200096084156002,896532174715964283342781569431675928278319645569428317627893451153247896984156732
830002106002700005005006030007030058006071920000509000094010700200608003000900401,839452176162793845745186239917234658356871924428569317694315782271648593583927461
000205390500080014100006070000907180000000502048000069290670800801020000035890406,476215398523789614189436275652947183917368542348152769294673851861524937735891426
690000040070810093200500806060000032003407005100090604005284000000070100082031009,698723541574816293231549876469158732823467915157392684915284367346975128782631459
010900400000200605706004010080007020620390001000560980093400007007030840400081503,215976438948213675736854219589147326624398751371562984893425167157639842462781593
061070000205306000009080460800015340070930002000600098150200004300097250008000607,461579823285346179739182465892715346674938512513624798157263984346897251928451637
070083092001040003008005170200010030490007000065900200500001008830009710709200046,674183592951742863328695174287516439493827651165934287546371928832469715719258346
000034000980010052010290360300009210000485003067000090205300008800007500040002701,726534189983716452514298367358679214192485673467123895275361948831947526649852731
001300060050048000300070092400017830560900100087502600020000004609000083704091000,271359468956248371348176592492617835563984127187532649825763914619425783734891256
100090003620000710000602580008926407060508030004003800050700296040001000003800005,185497623629385714437612589318926457762548931594173862851734296946251378273869145
009403601057008402004270008000610200600002057002030180080190060000005900043700000,829453671157968432364271598538617249691842357472539186285194763716385924943726815
300001078800900453056070000043095800000620001620000000978030040000500000105700960,392451678817962453456873219743195826589624731621387594978236145264519387135748962
200060071006000205980102000018009040700301502003580007840050060090007400601094000,234965871176438295985172634518729346769341582423586917847253169392617458651894723
900050106000000078210000450429700301600300005007980020003074960890100000000006003,974258136365419278218637459429765381681342795537981624153874962896123547742596813
060000490807001030002470600095000000070200041300907005401026780029084160000300000,163852497847691532952473618295148376678235941314967825431526789529784163786319254
007302004000006501035040000210000060008000402670905300009401756006089100300000080,167352894482796531935148627213874965598613472674925318829431756756289143341567289
050007201013908000800006049609200050000070030780300004004000900570604020000153070,956437281413928567827516349639241758145879632782365194364782915571694823298153476
300907650051004070000006021008000260720530004090000805403705900080090010000280703,342917658651824379879356421538149267726538194194672835413765982287493516965281743
800300904200000010305100028000604700006090040010030809098050100004967503700020000,861372954249586317375149628982614735536798241417235869698453172124967583753821496
030004020800607300017002095005010073003405200600080004000720006000003917050908400,536194728829657341417832695945216873183475269672389154394721586268543917751968432
005706000080000040102000003008204350009081072000590601000020700600019805943005206,495736128386152947172948563718264359569381472234597681851623794627419835943875216
480100030600974800070005069050809704210000006000726100800000000000500290004238070,489162537635974812172385469356819724217453986948726153821697345763541298594238671
900008476000002908603740100038400000007020643100970005050007800040605000020310090,912538476475162938683749152238456719597821643164973285351297864749685321826314597
604001900092600070800000045020060084081903000730450000503002006000070108070390002,654781923392645871817239645925167384481923567736458219543812796269574138178396452
070040080906710320200009001000930040310008670605000002150000007008024090030560010,571342986986715324243689751827936145314258679695471832152893467768124593439567218
902000015010280067040060000300004002000000100796050300020310908400006530008490700,962743815513289467847561293381974652254638179796152384625317948479826531138495726
020605780300028000100390050230074900085900040470100000006080239510000800002000006,924615783357428691168397452231874965685932147479156328746581239513269874892743516
056048102040010957003092400000000780100026000009005026064300070002004803090000005,956748132248613957713592468625439781137826594489175326864351279572964813391287645
800710040004080000000500902008005620200390800030060701140800009507026030602040005,859712346324689517761534982918475623276391854435268791143857269597126438682943175
000030967500806000000090002138600075000000000046702810283970100070010340009005000,824531967597826431361497582138649275752183694946752813283974156675218349419365728
296100000000300000070058010049030000710406305800090260300900420561007800000000607,296174583158329746473658912649532178712486395835791264387965421561247839924813657
017020640002190035050806009870940002205000000000560004094003510361000000000607000,917325648682194735453876129876941352245738961139562874794283516361459287528617493
298000460700025000004006000000510800173004059040270030050000027012900308400060001,298731465761425983534896712926513874173684259845279136359148627612957348487362591
020000100004003060009001275500467000730020000000080019010970504062500830050800001,625798143174253968389641275591467382738129456246385719813976524962514837457832691
084570092005600103603010000050890004000002030912006070030000740006209000040300809,184573692795624183623918457357891264468752931912436578239185746876249315541367829
060020008054307009001005700207400800008093000035001092000600100403000026900740580,769124358854367219321985764297456831148293675635871492582639147473518926916742583
750004001080050047000021300006200090300008010002930460000009000670340050139086200,753894621281653947964721385846215793397468512512937468425179836678342159139586274
500000706042090030790168000000002014005743200060005008000806140050301002830400050,518234796642597831793168425379682514185743269264915378927856143456371982831429657
080009014000040206002100007020064090800003001376800050047030005230500100609002800,783629514915347286462185937521764398894253761376891452147938625238576149659412873
390857001002100090074060000008000605000349200007080049523000000400700018000090502,396857421852134796174962853948271635615349287237586149523618974469725318781493562
500607900034200010910400080700001042060923100008000050050000021309080500070064003,582617934634298715917435286793851642465923178128746359856379421349182567271564893
000000700401600800078140030090750640002430079050006008080000150060095003300070902,926583714431627895578149236893752641612438579754916328289364157167295483345871962
801000200060792010000050003004030906006084000005209070408073001000400305230600800,871346259563792418942851763124537986796184532385269174458973621617428395239615847
950807040001030700060042080200400060000000053485600002090005170708010005003006200,952867341841539726367142589239451867176298453485673912694325178728914635513786294
009060000130002045400108200007500080300680902000900061270300800000010090915070304,729465138138792645456138279697521483341687952582943761274359816863214597915876324
070100804003506000281300509000730206105000400000012000052600308300004097760090002,576129834493586721281347569849735216125968473637412985952671348318254697764893152
000006005740001020005090003000010540080609700006402081512007300038200090060008004,891326475743581629625794813279813546184659732356472981512947368438265197967138254
004900020023508700900300008160007009008000417002000080850004370410060000000751006,584976123623518794971342568165487239398625417742139685856294371417863952239751846
600080904030600780510007020000800005700290130040030000009500200386000010400170809,627381954934652781518947326293816475765294138841735692179568243386429517452173869
080250010900600305300470008604730900050080406700000030040591020009840007061000004,486253719972618345315479268624735981153982476798164532847591623239846157561327894
007400000600802000804091035005270000960000001400615098000060703530007820018000406,397456182651832947824791635185279364962384571473615298249568713536147829718923456
710008090009700003500060002008020340900000001102480506060040007000153020040607038,716238495429715863583964712678521349954376281132489576361842957897153624245697138
700230900601000005520900047002078010309040600076300024000027103048100000000096000,784235961691784235523961847452678319319542678876319524965427183248153796137896452
107200600000035900800004073004102057710060800900800000091306020000000500360040019,137289645246735981859614273684192357715463892923857164591376428478921536362548719
009000026007300000405910000200043070008006001300705690500800400640570208900024037,839457126127368954465912783296143875758296341314785692572831469643579218981624537
003089072406000000070430009080000701050140000920576008000007694762090100000305080,513689472496752813278431569684923751357148926921576348835217694762894135149365287
010950004692400700007002801001003400050096070028040050400180603030205900000060000,813957264692418735547632891761523489354896172928741356475189623136275948289364517
073045060020007051000100004009603200000000008061098407008209000400761500306050020,173945862624387951985126374849673215537412698261598437758239146492761583316854729
090128056400000000010500972079060200145000067003040010000000008720010004000096030,397128456452679183618534972879361245145982367263745819931457628726813594584296731
000150000035090704070003802500048309740200000098001000103704060060000027250900008,824157693635892714971463852512648379746239581398571246183724965469385127257916438
000240080643000900580090010000431200079800030201750600008000100090070425020006007,917245386643187952582693714865431279479862531231759648758924163196378425324516897
600000403000251009570600800100062000005490700800700092002934105006580200003000007,621879453348251679579643821197362548235498716864715392782934165916587234453126987
103500720020000085007403900400960100056002400000070003090008560602701800870300001,163589724924617385587423916438965172756132498219874653391248567642751839875396241
018000230300890057005420090001006400000204980060037000430100860080009702020650000,918765234342891657675423198291586473753214986864937521439172865586349712127658349
000046300020700006000830172061000008509004020800070510973060800008017004004300009,187246395325791486496835172761523948539184627842679513973462851658917234214358769
030062000000000280201054907000006094485009061000010070007300000046921050510080003,938762145754193286261854937172536894485279361693418572827345619346921758519687423
910300004003070602000021980020408060060009705005000400041000007086200130300805000,912386574853974612674521983729458361468139725135762498241693857586247139397815246
064070000002348610700500003070000800005601009830009405086900050000230000150004072,364172598592348617718596243679453821425681739831729465286917354947235186153864972
